110055
141000
155000
160000
160000
172000
175000
177000
180000
180900
183000
183500
184900
185000
185000
187500
189000
189900
190000
190000
190000
190000
191100
192000
192000
193000
193500
194000
194900
196000
197500
199000
199000
199000
200000
200000
200000
205000
210000
210000
210900
211000
211920
212000
212300
212500
212850
214900
214990
215000
215000
215000
217370
217702
218000
218433
219445
220000
220000
220000
220000
223830
225000
225000
229100
229900
229990
230000
230000
230185
234500
235000
235000
235000
235000
235000
236000
236990
237500
238000
241565
242000
245000
245000
245000
247500
248000
249999
250000
252150
252500
260000
260665
265990
268500
280569
281390
299990
307665
